code,name,prov,city,lc,l2,safety,yield_reduction_pct,risk_tier,main_disaster,note
530624000000,大关县,云南省,昭通市,4,4,0,40.0,高风险,地震,2026 5级地震
530629000000,威信县,云南省,昭通市,4,4,0,40.0,高风险,地震,2026 5级地震
530622000000,巧家县,云南省,昭通市,4,4,0,40.0,高风险,地震,2026 5级地震
530628000000,彝良县,云南省,昭通市,4,4,0,40.0,高风险,地震,2026 5级地震
530602000000,昭阳区,云南省,昭通市,4,4,0,40.0,高风险,地震,2026 5级地震
530681000000,水富市,云南省,昭通市,4,4,0,40.0,高风险,地震,2026 5级地震
530625000000,永善县,云南省,昭通市,4,4,0,40.0,高风险,地震,2026 5级地震
530623000000,盐津县,云南省,昭通市,4,4,0,40.0,高风险,地震,2026 5级地震
530626000000,绥江县,云南省,昭通市,4,4,0,40.0,高风险,地震,2026 5级地震
530627000000,镇雄县,云南省,昭通市,4,4,0,40.0,高风险,地震,2026 5级地震
530621000000,鲁甸县,云南省,昭通市,4,4,0,40.0,高风险,地震,2026 5级地震
511528000000,兴文县,四川省,宜宾市,4,4,0,40.0,高风险,地震,2026 5级地震；历史震区
511503000000,南溪区,四川省,宜宾市,4,4,0,40.0,高风险,地震,2026 5级地震；历史震区
511504000000,叙州区,四川省,宜宾市,4,4,0,40.0,高风险,地震,2026 5级地震；历史震区
511529000000,屏山县,四川省,宜宾市,4,4,0,40.0,高风险,地震,2026 5级地震；历史震区
511523000000,江安县,四川省,宜宾市,4,4,0,40.0,高风险,地震,2026 5级地震；历史震区
511526000000,珙县,四川省,宜宾市,4,4,0,40.0,高风险,地震,2026 5级地震；历史震区
511527000000,筠连县,四川省,宜宾市,4,4,0,40.0,高风险,地震,2026 5级地震；历史震区
511502000000,翠屏区,四川省,宜宾市,4,4,0,40.0,高风险,地震,2026 5级地震；历史震区
511524000000,长宁县,四川省,宜宾市,4,4,0,40.0,高风险,地震,2026 5级地震；历史震区
511525000000,高县,四川省,宜宾市,4,4,0,40.0,高风险,地震,2026 5级地震；历史震区
411722000000,上蔡县,河南省,驻马店市,4,4,0,40.0,高风险,洪涝,1975 板桥溃坝 2.6万人
410106000000,上街区,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
410102000000,中原区,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
410122000000,中牟县,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
410803000000,中站区,河南省,焦作市,4,4,0,40.0,高风险,洪涝,
411122000000,临颍县,河南省,漯河市,4,4,0,40.0,高风险,洪涝,
411281000000,义马市,河南省,三门峡市,4,4,0,40.0,高风险,洪涝,
410103000000,二七区,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
410329000000,伊川县,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
411571000000,信阳高新技术产业开发区,河南省,信阳市,4,4,0,40.0,高风险,洪涝,
410821000000,修武县,河南省,焦作市,4,4,0,40.0,高风险,洪涝,
410307000000,偃师区,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
411522000000,光山县,河南省,信阳市,4,4,0,40.0,高风险,洪涝,
410225000000,兰考县,河南省,开封市,4,4,0,40.0,高风险,洪涝,
411325000000,内乡县,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
410527000000,内黄县,河南省,安阳市,4,4,0,40.0,高风险,洪涝,
410704000000,凤泉区,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
410503000000,北关区,河南省,安阳市,4,4,0,40.0,高风险,洪涝,
410902000000,华龙区,河南省,濮阳市,4,4,0,40.0,高风险,洪涝,
410923000000,南乐县,河南省,濮阳市,4,4,0,40.0,高风险,洪涝,
411321000000,南召县,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
411372000000,南阳市城乡一体化示范区,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
411371000000,南阳高新技术产业开发区,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
410822000000,博爱县,河南省,焦作市,4,4,0,40.0,高风险,洪涝,
411224000000,卢氏县,河南省,三门峡市,4,4,0,40.0,高风险,洪涝,
411303000000,卧龙区,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
410403000000,卫东区,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
410703000000,卫滨区,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
410781000000,卫辉市,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
410725000000,原阳县,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
411104000000,召陵区,河南省,漯河市,4,4,0,40.0,高风险,洪涝,
410927000000,台前县,河南省,濮阳市,4,4,0,40.0,高风险,洪涝,
410422000000,叶县,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
411671000000,周口临港开发区,河南省,周口市,4,4,0,40.0,高风险,洪涝,贾鲁河溃口严重内涝
411328000000,唐河县,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
411524000000,商城县,河南省,信阳市,4,4,0,40.0,高风险,洪涝,
411623000000,商水县,河南省,周口市,4,4,0,40.0,高风险,洪涝,贾鲁河溃口严重内涝
411525000000,固始县,河南省,信阳市,4,4,0,40.0,高风险,洪涝,
411426000000,夏邑县,河南省,商丘市,4,4,0,40.0,高风险,洪涝,
411627000000,太康县,河南省,周口市,4,4,0,40.0,高风险,洪涝,贾鲁河溃口严重内涝
410883000000,孟州市,河南省,焦作市,4,4,0,40.0,高风险,洪涝,
410308000000,孟津区,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
411423000000,宁陵县,河南省,商丘市,4,4,0,40.0,高风险,洪涝,
410522000000,安阳县,河南省,安阳市,4,4,0,40.0,高风险,洪涝,
410571000000,安阳高新技术产业开发区,河南省,安阳市,4,4,0,40.0,高风险,洪涝,
411302000000,宛城区,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
410327000000,宜阳县,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
410421000000,宝丰县,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
410727000000,封丘县,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
410223000000,尉氏县,河南省,开封市,4,4,0,40.0,高风险,洪涝,
410603000000,山城区,河南省,鹤壁市,4,4,0,40.0,高风险,洪涝,
410811000000,山阳区,河南省,焦作市,4,4,0,40.0,高风险,洪涝,
410325000000,嵩县,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
411602000000,川汇区,河南省,周口市,4,4,0,40.0,高风险,洪涝,贾鲁河溃口严重内涝
410181000000,巩义市,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
411503000000,平桥区,河南省,信阳市,4,4,0,40.0,高风险,洪涝,
411723000000,平舆县,河南省,驻马店市,4,4,0,40.0,高风险,洪涝,1975 板桥溃坝 2.6万人
410472000000,平顶山市城乡一体化示范区,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
410471000000,平顶山高新技术产业开发区,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
410726000000,延津县,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
411003000000,建安区,河南省,许昌市,4,4,0,40.0,高风险,洪涝,
411528000000,息县,河南省,信阳市,4,4,0,40.0,高风险,洪涝,
410108000000,惠济区,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
411621000000,扶沟县,河南省,周口市,4,4,0,40.0,高风险,洪涝,贾鲁河溃口严重内涝
410502000000,文峰区,河南省,安阳市,4,4,0,40.0,高风险,洪涝,
410721000000,新乡县,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
410773000000,新乡市平原城乡一体化示范区,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
410772000000,新乡经济技术开发区,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
410771000000,新乡高新技术产业开发区,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
410402000000,新华区,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
411523000000,新县,河南省,信阳市,4,4,0,40.0,高风险,洪涝,
410323000000,新安县,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
410183000000,新密市,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
411729000000,新蔡县,河南省,驻马店市,4,4,0,40.0,高风险,洪涝,1975 板桥溃坝 2.6万人
410184000000,新郑市,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
411329000000,新野县,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
411322000000,方城县,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
410221000000,杞县,河南省,开封市,4,4,0,40.0,高风险,洪涝,
410581000000,林州市,河南省,安阳市,4,4,0,40.0,高风险,洪涝,
411424000000,柘城县,河南省,商丘市,4,4,0,40.0,高风险,洪涝,
410324000000,栾川县,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
411330000000,桐柏县,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
411402000000,梁园区,河南省,商丘市,4,4,0,40.0,高风险,洪涝,
411724000000,正阳县,河南省,驻马店市,4,4,0,40.0,高风险,洪涝,1975 板桥溃坝 2.6万人
410823000000,武陟县,河南省,焦作市,4,4,0,40.0,高风险,洪涝,
410505000000,殷都区,河南省,安阳市,4,4,0,40.0,高风险,洪涝,
411421000000,民权县,河南省,商丘市,4,4,0,40.0,高风险,洪涝,
411481000000,永城市,河南省,商丘市,4,4,0,40.0,高风险,洪涝,
411727000000,汝南县,河南省,驻马店市,4,4,0,40.0,高风险,洪涝,1975 板桥溃坝 2.6万人
410482000000,汝州市,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
410326000000,汝阳县,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
410523000000,汤阴县,河南省,安阳市,4,4,0,40.0,高风险,洪涝,
410882000000,沁阳市,河南省,焦作市,4,4,0,40.0,高风险,洪涝,
411624000000,沈丘县,河南省,周口市,4,4,0,40.0,高风险,洪涝,贾鲁河溃口严重内涝
411271000000,河南三门峡经济开发区,河南省,三门峡市,4,4,0,40.0,高风险,洪涝,
411472000000,河南商丘经济开发区,河南省,商丘市,4,4,0,40.0,高风险,洪涝,
410971000000,河南濮阳工业园区,河南省,濮阳市,4,4,0,40.0,高风险,洪涝,
411771000000,河南驻马店经济开发区,河南省,驻马店市,4,4,0,40.0,高风险,洪涝,1975 板桥溃坝 2.6万人
411726000000,泌阳县,河南省,驻马店市,4,4,0,40.0,高风险,洪涝,1975 板桥溃坝 2.6万人
410328000000,洛宁县,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
410371000000,洛阳高新技术产业开发区,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
410311000000,洛龙区,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
411502000000,浉河区,河南省,信阳市,4,4,0,40.0,高风险,洪涝,
419001000000,济源市,河南省,省直辖县级行政区划,4.0,4.0,0.0,40.0,高风险,洪涝,
410621000000,浚县,河南省,鹤壁市,4,4,0,40.0,高风险,洪涝,
410305000000,涧西区,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
411326000000,淅川县,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
410622000000,淇县,河南省,鹤壁市,4,4,0,40.0,高风险,洪涝,
410611000000,淇滨区,河南省,鹤壁市,4,4,0,40.0,高风险,洪涝,
411527000000,淮滨县,河南省,信阳市,4,4,0,40.0,高风险,洪涝,
411603000000,淮阳区,河南省,周口市,4,4,0,40.0,高风险,洪涝,贾鲁河溃口严重内涝
410922000000,清丰县,河南省,濮阳市,4,4,0,40.0,高风险,洪涝,
411221000000,渑池县,河南省,三门峡市,4,4,0,40.0,高风险,洪涝,
410825000000,温县,河南省,焦作市,4,4,0,40.0,高风险,洪涝,
411202000000,湖滨区,河南省,三门峡市,4,4,0,40.0,高风险,洪涝,
410411000000,湛河区,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
411102000000,源汇区,河南省,漯河市,4,4,0,40.0,高风险,洪涝,
410526000000,滑县,河南省,安阳市,4,4,0,40.0,高风险,洪涝,
411171000000,漯河经济技术开发区,河南省,漯河市,4,4,0,40.0,高风险,洪涝,
411526000000,潢川县,河南省,信阳市,4,4,0,40.0,高风险,洪涝,
410928000000,濮阳县,河南省,濮阳市,4,4,0,40.0,高风险,洪涝,
410972000000,濮阳经济技术开发区,河南省,濮阳市,4,4,0,40.0,高风险,洪涝,
410304000000,瀍河回族区,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
411282000000,灵宝市,河南省,三门峡市,4,4,0,40.0,高风险,洪涝,
410871000000,焦作城乡一体化示范区,河南省,焦作市,4,4,0,40.0,高风险,洪涝,
410711000000,牧野区,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
410185000000,登封市,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
411422000000,睢县,河南省,商丘市,4,4,0,40.0,高风险,洪涝,
411403000000,睢阳区,河南省,商丘市,4,4,0,40.0,高风险,洪涝,
410404000000,石龙区,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
411725000000,确山县,河南省,驻马店市,4,4,0,40.0,高风险,洪涝,1975 板桥溃坝 2.6万人
411327000000,社旗县,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
410212000000,祥符区,河南省,开封市,4,4,0,40.0,高风险,洪涝,
411081000000,禹州市,河南省,许昌市,4,4,0,40.0,高风险,洪涝,
410205000000,禹王台区,河南省,开封市,4,4,0,40.0,高风险,洪涝,
410104000000,管城回族区,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
410702000000,红旗区,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
411521000000,罗山县,河南省,信阳市,4,4,0,40.0,高风险,洪涝,
410302000000,老城区,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
410481000000,舞钢市,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
411121000000,舞阳县,河南省,漯河市,4,4,0,40.0,高风险,洪涝,
410926000000,范县,河南省,濮阳市,4,4,0,40.0,高风险,洪涝,
410182000000,荥阳市,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
410724000000,获嘉县,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
411425000000,虞城县,河南省,商丘市,4,4,0,40.0,高风险,洪涝,
411025000000,襄城县,河南省,许昌市,4,4,0,40.0,高风险,洪涝,
411622000000,西华县,河南省,周口市,4,4,0,40.0,高风险,洪涝,贾鲁河溃口严重内涝
411323000000,西峡县,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
410303000000,西工区,河南省,洛阳市,4,4,0,40.0,高风险,洪涝,
411721000000,西平县,河南省,驻马店市,4,4,0,40.0,高风险,洪涝,1975 板桥溃坝 2.6万人
410802000000,解放区,河南省,焦作市,4,4,0,40.0,高风险,洪涝,
411071000000,许昌经济技术开发区,河南省,许昌市,4,4,0,40.0,高风险,洪涝,
411471000000,豫东综合物流产业聚集区,河南省,商丘市,4,4,0,40.0,高风险,洪涝,
410782000000,辉县市,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
410222000000,通许县,河南省,开封市,4,4,0,40.0,高风险,洪涝,
411728000000,遂平县,河南省,驻马店市,4,4,0,40.0,高风险,洪涝,1975 板桥溃坝 2.6万人
411381000000,邓州市,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
410425000000,郏县,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
410171000000,郑州经济技术开发区,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
410173000000,郑州航空港经济综合实验区,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
410172000000,郑州高新技术产业开发区,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
411625000000,郸城县,河南省,周口市,4,4,0,40.0,高风险,洪涝,贾鲁河溃口严重内涝
411103000000,郾城区,河南省,漯河市,4,4,0,40.0,高风险,洪涝,
411024000000,鄢陵县,河南省,许昌市,4,4,0,40.0,高风险,洪涝,
410105000000,金水区,河南省,郑州市,4,4,0,40.0,高风险,洪涝,
411324000000,镇平县,河南省,南阳市,4,4,0,40.0,高风险,洪涝,
410783000000,长垣市,河南省,新乡市,4,4,0,40.0,高风险,洪涝,
411082000000,长葛市,河南省,许昌市,4,4,0,40.0,高风险,洪涝,
411203000000,陕州区,河南省,三门峡市,4,4,0,40.0,高风险,洪涝,
411681000000,项城市,河南省,周口市,4,4,0,40.0,高风险,洪涝,贾鲁河溃口严重内涝
410203000000,顺河回族区,河南省,开封市,4,4,0,40.0,高风险,洪涝,
410804000000,马村区,河南省,焦作市,4,4,0,40.0,高风险,洪涝,
411702000000,驿城区,河南省,驻马店市,4,4,0,40.0,高风险,洪涝,1975 板桥溃坝 2.6万人
411002000000,魏都区,河南省,许昌市,4,4,0,40.0,高风险,洪涝,
410423000000,鲁山县,河南省,平顶山市,4,4,0,40.0,高风险,洪涝,
410671000000,鹤壁经济技术开发区,河南省,鹤壁市,4,4,0,40.0,高风险,洪涝,
410602000000,鹤山区,河南省,鹤壁市,4,4,0,40.0,高风险,洪涝,
411628000000,鹿邑县,河南省,周口市,4,4,0,40.0,高风险,洪涝,贾鲁河溃口严重内涝
410204000000,鼓楼区,河南省,开封市,4,4,0,40.0,高风险,洪涝,
410202000000,龙亭区,河南省,开封市,4,4,0,40.0,高风险,洪涝,
410506000000,龙安区,河南省,安阳市,4,4,0,40.0,高风险,洪涝,
532626000000,丘北县,云南省,文山壮族苗族自治州,4,3,4,36.0,高风险,地震,
530113000000,东川区,云南省,昆明市,4,3,4,36.0,高风险,干旱,
532501000000,个旧市,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
530902000000,临翔区,云南省,临沧市,4,3,4,36.0,高风险,地震,
530922000000,云县,云南省,临沧市,4,3,4,36.0,高风险,地震,
532929000000,云龙县,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
530102000000,五华区,云南省,昆明市,4,3,4,36.0,高风险,干旱,
530326000000,会泽县,云南省,曲靖市,4,3,4,36.0,高风险,地震,
530428000000,元江哈尼族彝族傣族自治县,云南省,玉溪市,4,3,4,36.0,高风险,地震,
532328000000,元谋县,云南省,楚雄彝族自治州,4,3,4,36.0,高风险,地震,
532528000000,元阳县,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
533325000000,兰坪白族普米族自治县,云南省,怒江傈僳族自治州,4,3,4,36.0,高风险,地震,
530921000000,凤庆县,云南省,临沧市,4,3,4,36.0,高风险,地震,
532931000000,剑川县,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
532822000000,勐海县,云南省,西双版纳傣族自治州,4,3,4,36.0,高风险,地震,
532823000000,勐腊县,云南省,西双版纳傣族自治州,4,3,4,36.0,高风险,地震,
530723000000,华坪县,云南省,丽江市,4,3,4,36.0,高风险,地震,
530424000000,华宁县,云南省,玉溪市,4,3,4,36.0,高风险,地震,
532324000000,南华县,云南省,楚雄彝族自治州,4,3,4,36.0,高风险,地震,
532926000000,南涧彝族自治县,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
532322000000,双柏县,云南省,楚雄彝族自治州,4,3,4,36.0,高风险,地震,
530925000000,双江拉祜族佤族布朗族傣族自治县,云南省,临沧市,4,3,4,36.0,高风险,地震,
530702000000,古城区,云南省,丽江市,4,3,4,36.0,高风险,地震,
530114000000,呈贡区,云南省,昆明市,4,3,4,36.0,高风险,干旱,
530822000000,墨江哈尼族自治县,云南省,普洱市,4,3,4,36.0,高风险,地震,
532326000000,大姚县,云南省,楚雄彝族自治州,4,3,4,36.0,高风险,地震,
532901000000,大理市,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
532325000000,姚安县,云南省,楚雄彝族自治州,4,3,4,36.0,高风险,地震,
530827000000,孟连傣族拉祜族佤族自治县,云南省,普洱市,4,3,4,36.0,高风险,地震,
530821000000,宁洱哈尼族彝族自治县,云南省,普洱市,4,3,4,36.0,高风险,地震,
530724000000,宁蒗彝族自治县,云南省,丽江市,4,3,4,36.0,高风险,地震,
530181000000,安宁市,云南省,昆明市,4,3,4,36.0,高风险,干旱,
530111000000,官渡区,云南省,昆明市,4,3,4,36.0,高风险,干旱,
530125000000,宜良县,云南省,昆明市,4,3,4,36.0,高风险,干旱,
530381000000,宣威市,云南省,曲靖市,4,3,4,36.0,高风险,地震,
532924000000,宾川县,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
532628000000,富宁县,云南省,文山壮族苗族自治州,4,3,4,36.0,高风险,地震,
530124000000,富民县,云南省,昆明市,4,3,4,36.0,高风险,干旱,
530325000000,富源县,云南省,曲靖市,4,3,4,36.0,高风险,地震,
530129000000,寻甸回族彝族自治县,云南省,昆明市,4,3,4,36.0,高风险,干旱,
532523000000,屏边苗族自治县,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
530426000000,峨山彝族自治县,云南省,玉溪市,4,3,4,36.0,高风险,地震,
530127000000,嵩明县,云南省,昆明市,4,3,4,36.0,高风险,干旱,
532927000000,巍山彝族回族自治县,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
530323000000,师宗县,云南省,曲靖市,4,3,4,36.0,高风险,地震,
532627000000,广南县,云南省,文山壮族苗族自治州,4,3,4,36.0,高风险,地震,
532524000000,建水县,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
532502000000,开远市,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
532504000000,弥勒市,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
532925000000,弥渡县,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
533422000000,德钦县,云南省,迪庆藏族自治州,4,3,4,36.0,高风险,地震,
530802000000,思茅区,云南省,普洱市,4,3,4,36.0,高风险,地震,
532601000000,文山市,云南省,文山壮族苗族自治州,4,3,4,36.0,高风险,地震,
530427000000,新平彝族傣族自治县,云南省,玉溪市,4,3,4,36.0,高风险,地震,
530521000000,施甸县,云南省,保山市,4,3,4,36.0,高风险,地震,
530524000000,昌宁县,云南省,保山市,4,3,4,36.0,高风险,地震,
530425000000,易门县,云南省,玉溪市,4,3,4,36.0,高风险,地震,
530115000000,晋宁区,云南省,昆明市,4,3,4,36.0,高风险,干旱,
530823000000,景东彝族自治县,云南省,普洱市,4,3,4,36.0,高风险,地震,
532801000000,景洪市,云南省,西双版纳傣族自治州,4,3,4,36.0,高风险,地震,
530824000000,景谷傣族彝族自治县,云南省,普洱市,4,3,4,36.0,高风险,地震,
533122000000,梁河县,云南省,德宏傣族景颇族自治州,4,3,4,36.0,高风险,地震,
532301000000,楚雄市,云南省,楚雄彝族自治州,4,3,4,36.0,高风险,地震,
532329000000,武定县,云南省,楚雄彝族自治州,4,3,4,36.0,高风险,地震,
532327000000,永仁县,云南省,楚雄彝族自治州,4,3,4,36.0,高风险,地震,
532928000000,永平县,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
530923000000,永德县,云南省,临沧市,4,3,4,36.0,高风险,地震,
530722000000,永胜县,云南省,丽江市,4,3,4,36.0,高风险,地震,
530826000000,江城哈尼族彝族自治县,云南省,普洱市,4,3,4,36.0,高风险,地震,
530403000000,江川区,云南省,玉溪市,4,3,4,36.0,高风险,地震,
530927000000,沧源佤族自治县,云南省,临沧市,4,3,4,36.0,高风险,地震,
532532000000,河口瑶族自治县,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
530303000000,沾益区,云南省,曲靖市,4,3,4,36.0,高风险,地震,
533301000000,泸水市,云南省,怒江傈僳族自治州,4,3,4,36.0,高风险,地震,
532527000000,泸西县,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
532930000000,洱源县,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
532922000000,漾濞彝族自治县,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
530481000000,澄江市,云南省,玉溪市,4,3,4,36.0,高风险,地震,
530828000000,澜沧拉祜族自治县,云南省,普洱市,4,3,4,36.0,高风险,地震,
532323000000,牟定县,云南省,楚雄彝族自治州,4,3,4,36.0,高风险,地震,
530721000000,玉龙纳西族自治县,云南省,丽江市,4,3,4,36.0,高风险,地震,
533102000000,瑞丽市,云南省,德宏傣族景颇族自治州,4,3,4,36.0,高风险,地震,
533123000000,盈江县,云南省,德宏傣族景颇族自治州,4,3,4,36.0,高风险,地震,
530103000000,盘龙区,云南省,昆明市,4,3,4,36.0,高风险,干旱,
532525000000,石屏县,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
530126000000,石林彝族自治县,云南省,昆明市,4,3,4,36.0,高风险,干旱,
532622000000,砚山县,云南省,文山壮族苗族自治州,4,3,4,36.0,高风险,地震,
532923000000,祥云县,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
532302000000,禄丰市,云南省,楚雄彝族自治州,4,3,4,36.0,高风险,地震,
530128000000,禄劝彝族苗族自治县,云南省,昆明市,4,3,4,36.0,高风险,干旱,
533323000000,福贡县,云南省,怒江傈僳族自治州,4,3,4,36.0,高风险,地震,
530402000000,红塔区,云南省,玉溪市,4,3,4,36.0,高风险,地震,
532529000000,红河县,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
533423000000,维西傈僳族自治县,云南省,迪庆藏族自治州,4,3,4,36.0,高风险,地震,
532531000000,绿春县,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
530324000000,罗平县,云南省,曲靖市,4,3,4,36.0,高风险,地震,
530926000000,耿马傣族佤族自治县,云南省,临沧市,4,3,4,36.0,高风险,地震,
530581000000,腾冲市,云南省,保山市,4,3,4,36.0,高风险,地震,
533103000000,芒市,云南省,德宏傣族景颇族自治州,4,3,4,36.0,高风险,地震,
532503000000,蒙自市,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
530112000000,西山区,云南省,昆明市,4,3,4,36.0,高风险,干旱,
532623000000,西畴县,云南省,文山壮族苗族自治州,4,3,4,36.0,高风险,地震,
530829000000,西盟佤族自治县,云南省,普洱市,4,3,4,36.0,高风险,地震,
533324000000,贡山独龙族怒族自治县,云南省,怒江傈僳族自治州,4,3,4,36.0,高风险,地震,
530423000000,通海县,云南省,玉溪市,4,3,4,36.0,高风险,地震,
532530000000,金平苗族瑶族傣族自治县,云南省,红河哈尼族彝族自治州,4,3,4,36.0,高风险,地震,
530924000000,镇康县,云南省,临沧市,4,3,4,36.0,高风险,地震,
530825000000,镇沅彝族哈尼族拉祜族自治县,云南省,普洱市,4,3,4,36.0,高风险,地震,
530322000000,陆良县,云南省,曲靖市,4,3,4,36.0,高风险,地震,
533124000000,陇川县,云南省,德宏傣族景颇族自治州,4,3,4,36.0,高风险,地震,
530502000000,隆阳区,云南省,保山市,4,3,4,36.0,高风险,地震,
533401000000,香格里拉市,云南省,迪庆藏族自治州,4,3,4,36.0,高风险,地震,
532625000000,马关县,云南省,文山壮族苗族自治州,4,3,4,36.0,高风险,地震,
530304000000,马龙区,云南省,曲靖市,4,3,4,36.0,高风险,地震,
532932000000,鹤庆县,云南省,大理白族自治州,4,3,4,36.0,高风险,地震,
530302000000,麒麟区,云南省,曲靖市,4,3,4,36.0,高风险,地震,
532624000000,麻栗坡县,云南省,文山壮族苗族自治州,4,3,4,36.0,高风险,地震,
530523000000,龙陵县,云南省,保山市,4,3,4,36.0,高风险,地震,
511781000000,万源市,四川省,达州市,4,3,0,36.0,高风险,地震,
510722000000,三台县,四川省,绵阳市,4,3,0,36.0,高风险,地震,
511011000000,东兴区,四川省,内江市,4,3,0,36.0,高风险,地震,
510402000000,东区,四川省,攀枝花市,4,3,0,36.0,高风险,地震,
511402000000,东坡区,四川省,眉山市,4,3,0,36.0,高风险,地震,
510623000000,中江县,四川省,德阳市,4,3,0,36.0,高风险,地震,
513323000000,丹巴县,四川省,甘孜藏族自治州,4,3,0,36.0,高风险,地震,
511424000000,丹棱县,四川省,眉山市,4,3,0,36.0,高风险,地震,
512022000000,乐至县,四川省,资阳市,4,3,0,36.0,高风险,地震,
